checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,92,proximal-replay,2,",",",",86,86,86,,3,3,43,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""o"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pile"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,54
100,92,proximal-replay,3,`,well,98,98,98,,2,4,48,"[{""word"": ""well"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Then"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""save"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""captain"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,64,10,72
100,92,proximal-replay,4,what,",",52,52,52,,3,6,47,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 6}, {""word"": ""Pegasus"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""leafy"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
100,93,proximal-replay,1,I,I,85,85,85,,3,4,56,"[{""word"": ""I"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""when"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,54
100,93,proximal-replay,2,guess,'ve,89,89,89,,4,4,48,"[{""word"": ""'ve"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""minister"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""do"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ca"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""must"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,64,10,36
100,93,proximal-replay,3,.,come,51,51,51,,5,5,40,"[{""word"": ""come"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""challenge"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""his"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Sammy"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,28
100,93,proximal-replay,4,'',back,26,26,26,,7,9,47,"[{""word"": ""back"", ""timed_overlap"": 7, ""column_overlap"": 9}, {""word"": ""now"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""how"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,18
100,94,proximal-replay,1,best,best,8,8,8,,8,8,42,"[{""word"": ""best"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""are"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wonder"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""before"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""girl"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,20
100,94,proximal-replay,2,",",",",27,27,27,,9,9,46,"[{""word"": "","", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""then"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,10
100,94,proximal-replay,3,and,and,69,69,69,,4,4,48,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""thou"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""heated"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,45
100,94,proximal-replay,4,Gilbert,head,96,96,96,,2,4,55,"[{""word"": ""head"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""soft"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fry"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,63
100,95,proximal-replay,1,for,for,26,26,26,,8,8,45,"[{""word"": ""for"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bearing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""long"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,10,10,18
100,95,proximal-replay,2,the,the,59,59,59,,6,6,37,"[{""word"": ""the"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""world"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""You"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,36
100,95,proximal-replay,3,present,present,92,92,92,,3,4,51,"[{""word"": ""present"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""pink"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""frightened"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""challenge"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""from"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,54
100,95,proximal-replay,4,.,We,70,70,70,,2,3,35,"[{""word"": ""We"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""humanity"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Peter"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Shall"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,64,10,55
100,96,proximal-replay,1,",",",",47,47,47,,4,4,36,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""was"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,27
100,96,proximal-replay,2,'cause,and,93,93,93,,4,5,49,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'cause"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""I"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,45
100,96,proximal-replay,3,she,head,95,95,95,,2,4,53,"[{""word"": ""head"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fry"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Don"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,63
100,96,proximal-replay,4,led,on,74,74,74,,4,4,36,"[{""word"": ""on"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""challenge"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""always"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Remember"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""have"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,27
100,97,proximal-replay,1,'s,'s,61,61,61,,4,4,53,"[{""word"": ""'s"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""was"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""does"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,18
100,97,proximal-replay,2,so,so,41,41,41,,6,6,45,"[{""word"": ""so"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""face"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""girl"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,27
100,97,proximal-replay,3,--,--,33,33,33,,10,10,44,"[{""word"": ""--"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""``"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""o"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""been"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""highness"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,0
100,97,proximal-replay,4,so,so,9,9,9,,8,8,35,"[{""word"": ""so"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""sat"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""petals"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""veil"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""agreement"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,10,10,20
100,98,proximal-replay,1,and,and,18,18,18,,9,9,32,"[{""word"": ""and"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Emmy"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,19,10,9
100,98,proximal-replay,2,let,let,64,64,64,,4,5,52,"[{""word"": ""let"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""I"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""close"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""bear"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,19,10,46
100,98,proximal-replay,3,him,him,61,61,61,,5,6,43,"[{""word"": ""him"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""go"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""To"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""what"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""found"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,36
100,98,proximal-replay,4,go,go,25,25,25,,8,8,55,"[{""word"": ""go"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""n't"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""word"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""eaten"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,18
100,99,proximal-replay,1,I,`,98,98,98,,3,3,51,"[{""word"": ""`"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""dares"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""room"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,36
100,99,proximal-replay,2,am,Well,79,79,79,,3,3,43,"[{""word"": ""Well"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""if"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""what"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""course"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""wished"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,46,10,64
100,99,proximal-replay,3,not,",",62,62,62,,5,5,43,"[{""word"": "","", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""you"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""good"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,36
100,99,proximal-replay,4,going,well,94,94,94,,1,4,62,"[{""word"": ""well"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""n't"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""He"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""got"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""sensible"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,72
100,100,proximal-replay,1,think,think,92,92,92,,4,4,52,"[{""word"": ""think"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""mount"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sustaining"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""able"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,37
100,100,proximal-replay,2,that,that,50,50,50,,8,8,46,"[{""word"": ""that"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""demons"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""wilt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,18
100,100,proximal-replay,3,anything,anything,52,52,52,,7,7,52,"[{""word"": ""anything"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""an"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""``"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""likes"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""these"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,18
100,100,proximal-replay,4,should,should,27,27,27,,8,8,40,"[{""word"": ""should"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""Reddy"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""shook"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""thing"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,18
